,STORE ID,VENUE,SUB VENUE,Lat,Lng,Address,CITY,STATE,ZIP,place id,business name,price level,google_rating,google_rating_counts
1644,2994,University,Food Court,30.6949,-88.17399999999999,350 Campus Drive,Mobile,AL,36688,ChIJy67xJKSzm4gRx_tv1fvqp6g,Panda Express,,3.0,2.0
1645,2996,Street DT,Free Standing,32.1321,-94.8039,2123 Us Hwy 79 S,Henderson,TX,75654,ChIJ_YBtuhjJN4YR_7nppgo5Vn0,Panda Express,1.0,3.6,128.0
1646,2997,Street Non-DT,End Cap,42.2069,-71.153,125 University Ave,Westwood,MA,2090,ChIJiUCwhueB5IkRULFcnNJ7yZA,Panda Express,1.0,3.9,45.0
1647,2998,Street Non-DT,End Cap,42.7131,-71.4429,219 Daniel Webster Highway,Nashua,NH,3060,ChIJFQglZHC644kR2f3ru1LACzo,Panda Express,1.0,3.7,195.0
1648,2999,Street DT,Free Standing,33.2252,-96.9869,11401 Us-380,Crossroads,TX,76227,ChIJgYi72hQ3TIYRnDNlVCsV8bA,Panda Express,1.0,3.9,156.0
1649,3000,Street DT,Free Standing,32.7651,-97.4754,450 N Jim Wright Fwy,White Settlement,TX,76108,ChIJk0_oaa4NToYRWyw8_Qkvnc0,Panda Express,1.0,3.5,269.0
1650,3001,Street Non-DT,End Cap,42.4101,-71.0865,491 Riverside Ave,Medford,MA,2155,ChIJFYEUWzdx44kRb_G2Hw5ABis,Panda Express,1.0,4.2,268.0
1651,3003,Street DT,Free Standing,39.9758,-82.0144,2966 Maple Avenue,Zanesville,OH,43701,ChIJ53kawLftN4gRNgz6o_jjPm0,Panda Express,1.0,3.5,150.0
1652,3004,Street DT,Free Standing,30.5406,-97.5627,612 Us Highway 79,Hutto,TX,78634,ChIJfxPH1qHbRIYR4nh4qog6Sho,Panda Express,1.0,3.8,190.0
1653,3006,Street DT,End Cap,38.3035,-76.5221,"44980 St. Andrews Church Road, Suite F",California,MD,20619,ChIJGc2w_cJjt4kRjQL0xdVgis8,Panda Express,1.0,3.9,150.0
1654,3007,Street Non-DT,End Cap,26.8816,-80.1226,5400 Donald Ross Rd.,Palm Beach Gardens,FL,33418,,,,,
1655,3008,Street DT,Free Standing,39.2004,-85.9484,2005 Jonathan Moore Pike,Columbus,IN,47201,ChIJdYMxnPufa4gRaWt9gCQKPMw,Panda Express,1.0,4.0,218.0
1656,3009,Street Non-DT,End Cap,30.4005,-97.7456,"10900 Research Blvd Sb, Unit B-230",Austin,TX,78759,ChIJCW2dbcPNRIYRuZtr-9U_o7M,Panda Express,1.0,4.1,113.0
1657,3010,Street Non-DT,End Cap,40.0753,-75.154,2385 Cheltenham Avenue,Wyncote,PA,19095,ChIJfVYrKPe3xokRuZkEE9I3vDA,Panda Express Wyncote,1.0,3.7,222.0
1658,3011,Street DT,Free Standing,35.1269,-85.2412,484 Northgate Mall Dr,Chattanooga,TN,37415,ChIJqWFc-FOLYIgR9lUYb72znRg,Panda Express,1.0,2.8,135.0
1659,3012,Street DT,Free Standing,40.15,-82.9799,1388 Gemini Place,Columbus,OH,43240,ChIJU72eRBP1OIgRQLdXHwmWmVE,Panda Express,1.0,3.6,101.0
1660,3013,Street DT,Free Standing,35.0849,-85.0658,8967 Old Lee Highway,College Dale,TN,37363,ChIJTQHV9vl9YIgR5_hzPYG-iDw,Panda Express,1.0,3.8,265.0
1661,3014,Street DT,Free Standing,32.5762,-96.3091,1 Oak Creek Dr,Kaufman,TX,75142,ChIJXcAdlt1JSYYR0lynH89uMgw,Panda Express,1.0,3.8,174.0
1662,3015,Street DT,Free Standing,40.4712,-78.4064,240 Park Hills Plaza,Altoona,PA,16602,ChIJ-YrHdH-Ry4kR8URKfv8bg_s,Panda Express,1.0,3.6,174.0
1663,3016,Street DT,Free Standing,46.8002,-96.8434,3751 53rd Ave South,Fargo,ND,58104,ChIJwzMus-fNyFIRL7BOxcEx_s0,Panda Express,1.0,4.1,86.0
1664,3017,Street DT,Free Standing,40.7691,-84.162,3200 Elida Road,Lima,OH,45807,ChIJLa7x6TrzPogRsBp1bAHt5xQ,Panda Express,1.0,3.5,208.0
1665,3018,Mall,Food Court,37.5373,-122.2992,74 Hillsdale Mall,San Mateo,CA,94403,ChIJl9Y9w0Sfj4AR19hlcQzOkUQ,Panda Express,1.0,3.6,22.0
1666,3019,Street Non-DT,End Cap,38.6503,-121.0668,"4354 Town Center Blvd.,",El Dorado Hills,CA,95762,ChIJfWOAO877moAR5jgbS8-46c4,Panda Express,1.0,4.1,28.0
1667,3022,Street DT,Free Standing,40.5396,-122.3502,4660 Churn Creek Road,Redding,CA,96002,ChIJV8MlsNLr0lQR1b4auNfXYik,Panda Express,1.0,4.1,180.0
1668,3023,Mall,In Line,32.7688,-117.148,1640 Camino Del Rio N #120,San Diego,CA,92108,ChIJATmkQ8JV2YARXq4f0i1AF7U,Panda Express,1.0,3.8,16.0
1669,3027,Street DT,Free Standing,33.1753,-96.5183,601 W. Princeton Rd.,Princeton,TX,75407,,,,,
1670,3028,Street DT,Free Standing,36.2821,-115.1328,6778 N 5th St,North Las Vegas,NV,89084,ChIJz67MBN_pyIARoMIS1NvWOQ8,Panda Express,1.0,4.2,114.0
1671,3029,Street DT,Free Standing,33.597,-86.6438,1465 Gadsden Hwy,Birmingham,AL,35235,ChIJo3ywpvgNiYgRLVFSdGUdWCY,Panda Express,1.0,3.3,269.0
1672,3030,Street DT,Free Standing,40.7386,-96.7015,1540 Pine Lake Rd,Lincoln,NE,68512,ChIJe51r7VCVlocRrw7lX0_1N0g,Panda Express,1.0,4.4,48.0
1673,3031,Street DT,Free Standing,26.1723,-97.6715,2205 S 77 Sunshine Strip,Harlingen,TX,78550,ChIJSYzJkciDb4YRc-PrFBDV5GI,Panda Express,1.0,4.3,174.0
1674,3032,Street DT,Free Standing,28.7079,-100.4837,231 S Bibb Ave,Eagle Pass,TX,78852,ChIJvb3MoX2NX4YRMVH3DfWUBJc,Panda Express,1.0,4.1,215.0
1675,3033,Street DT,Free Standing,39.9584,-104.775,3586 Eagle Blvd,Brighton,CO,80601,ChIJTRtQ_nRtbIcRbfZzULg1XoU,Panda Express,1.0,3.9,46.0
1676,3034,Street DT,Free Standing,41.1122,-83.2114,840 W. Market Street,Tiffin,OH,44883,ChIJLbyzg0TfO4gRV84Q0Gz1n4E,Panda Express,1.0,3.3,45.0
1677,3035,Street DT,End Cap,39.1288,-123.1985,1236 Airport Park Blvd,Ukiah,CA,95482,ChIJkSpNPZtlgYARRfybc1QJN70,Panda Express,1.0,3.2,96.0
1678,3036,Street DT,Free Standing,27.7916,-82.3294,10771 Big Bend Rd.,Riverview,FL,33579,ChIJJTvkgYnXwogRoHv0D7H24gM,Panda Express,1.0,3.3,231.0
1679,304,CBD,In Line,34.0507,-118.2552,630 W. 5th Street,Los Angeles,CA,90071,ChIJB0oUZ7PHwoAR_-i4-Sc0fFs,Panda Express,1.0,3.9,103.0
1680,3041,Military,Food Court,37.246,-77.346,300 A Ave 1605 Building,Fort Lee,VA,23801,,,,,
1681,3042,Military,Food Court,44.0436,-75.8073,10730 Enduring Freedom Dr.,Fort Drum,NY,13603,ChIJP9vmeMt_2IkRnwxiijkslg8,Panda Express,1.0,4.2,15.0
1682,3043,Airport,Food Court,44.8826,-93.2095,4300 Glumack Dr,Minneapolis,MN,55450,ChIJq0eFeEsp9ocR4cQQq45H6Sc,Panda Express,1.0,1.6,11.0
1683,3044,University,Food Court,47.489,-117.5748,526 5th St,Cheney,WA,99004,ChIJ0bUvGpI5nlQRPGPPgRoKGxU,Panda Express,,3.8,13.0
1684,3045,Street DT,Free Standing,37.1,-113.5374,605 S. Mall Drive,Saint George,UT,84790,ChIJHQ7Nc61byoARcS1aV5cyleI,Panda Express,1.0,3.8,170.0
1685,3047,University,Food Court,30.2783,-81.5091,1 Unf Dr. Bldg#58,Jacksonville,FL,32224,,,,,
1686,3048,University,Food Court,39.9812,-75.1554,1620 North Park Avenue,Philadelphia,PA,19122,ChIJOebzaL3HxokROMhWvXwspfg,Panda Express,,0.0,0.0
1687,305,Store in Store,Food Court,33.8411,-118.1828,4550 Atlantic Blvd.,Long Beach,CA,90807,ChIJ0Zzss3Qz3YARZMj7MV7MIfM,Panda Express,1.0,3.2,38.0
1688,3052,Street Non-DT,End Cap,39.5344,-119.8653,5115 Mae Anne Ave.,Reno,NV,89523,ChIJRYQ1cWJHmYARrto8SrS5iI8,Panda Express,1.0,3.9,189.0
1689,3054,Street Non-DT,End Cap,38.9478,-119.9578,3640a Lake Tahoe Blvd.,South Lake Tahoe,CA,96150,ChIJxaRFWliRmYARgn28NN1zkTQ,Panda Express,1.0,4.0,103.0
1690,3056,Street Non-DT,End Cap,28.3933,-81.4864,11537 Regency Village Dr,Orlando,FL,32821,ChIJiZ9-rYaB3YgRrwKBGi3Fcbg,Panda Express,1.0,4.0,224.0
1691,3057,Street DT,Free Standing,36.9525,-86.4254,2500 Scottsville Rd,Bowling Green,KY,42104,ChIJF7U-fWDpZYgRqsL7Zv1vVHQ,Panda Express,1.0,3.9,116.0
1692,3058,Street DT,Free Standing,37.3589,-77.4142,12131 Jefferson Davis Hwy,Chester,VA,23831,ChIJCzKFXCsJsYkRlIbRhVj8DvU,Panda Express,,3.6,21.0
1693,3059,Street DT,Free Standing,30.4245,-95.4799,12725 I-45 N,Willis,TX,77318,,,,,
1694,3067,Street DT,Free Standing,32.9788,-96.7622,1240 W Campbell Rd,Richardson,TX,75080,ChIJ-QHj1zohTIYRnn8KW483T8o,Panda Express,1.0,3.9,128.0
1695,3068,Street DT,End Cap,29.5056,-98.5848,2323 Babcock Rd,San Antonio,TX,78229,ChIJgSJOPdBdXIYRYYybwBdxfYs,Panda Express,1.0,3.7,119.0
1696,3069,Street DT,Free Standing,28.4489,-81.4266,8025 S John Young Pkwy,Orlando,FL,32819,ChIJ63iDXVZ954gRBZvFTyIGaYM,Panda Express,1.0,4.1,180.0
1697,3070,Street DT,Free Standing,37.1326,-93.4562,1472 Us Hwy 60 E,Republic,MO,65738,ChIJI8MNuLNdz4cRbn6TaCXm720,Panda Express,1.0,3.5,78.0
1698,3071,Street DT,Free Standing,30.5981,-88.1639,4429 Rangeline Road,Mobile,AL,36619,ChIJibvQo8FLmogRuahUPtHbbN0,Panda Express,,3.9,83.0
1699,3073,Street DT,Free Standing,38.0718,-84.4807,506 W New Circle Rd,Lexington,KY,40511,ChIJ86tPLzRFQogREYsxJzuGtAA,Panda Express,,4.0,9.0
1700,3074,Street DT,Free Standing,32.3615,-86.1562,7781 Eastchase Pkwy,Montgomery,AL,36117,ChIJG9QiaOQtjIgR6RRCLf6fppw,Panda Express,1.0,3.5,48.0
1701,3075,Street Non-DT,In Line,34.2183,-118.6073,8201 Topanga Canyon Blvd,Canoga Park,CA,91304,ChIJtyfEjF6cwoAR6-I4NwKILJw,Panda Express,1.0,3.2,24.0
1702,3076,Street DT,Free Standing,42.9115,-85.5889,3170 28th Street,Kentwood,MI,49508,ChIJ0a92lq9NGIgRlernGCFBzwY,Panda Express,1.0,3.6,196.0
1703,3077,University,Food Court,37.7194,-97.2929,1845 Fairmount St,Wichita,KS,67260,ChIJhVmvqT3juocROWGdTzt8IaM,Panda Express,,0.0,0.0
1704,3078,Street DT,End Cap,47.9206,-122.2285,8417 Evergreen Way,Everett,WA,98208,ChIJFZUObakBkFQRdsRH1elSw14,Panda Express,,3.5,15.0
1705,3079,Street Non-DT,End Cap,34.2332,-118.4396,9007 Woodman Ave,Arleta,CA,91331,ChIJaYSQeZaRwoARPGlJebu0y_Y,Panda Express,1.0,4.4,130.0
1706,3080,Street DT,Free Standing,39.0449,-94.4137,14050 E 42nd St S,Independence,MO,64055,ChIJSfgQziPjwIcRAwsqCLSOUwE,Panda Express,1.0,3.7,112.0
1707,3081,Street DT,Free Standing,40.0002,-105.008,16816 Sheridan Pkwy,Broomfield,CO,80023,ChIJ3W26fsoLbIcRw_IdQj_Qom4,Panda Express,1.0,3.1,37.0
1708,3082,Street DT,Free Standing,33.7623,-96.5847,3405 Fm 120,Denison,TX,75020,ChIJqfMQu5uPTIYRO20HyPCZSdA,Panda Express,1.0,3.8,100.0
1709,3083,Street Non-DT,End Cap,39.1968,-76.6135,6620-a Ritchie Hwy,Glen Burnie,MD,21061,ChIJvVWOp2_9t4kRZoqQ5FWBN0g,Panda Express,1.0,3.5,112.0
1710,3084,Street DT,Free Standing,41.2454,-81.3573,9540 State Route 14,Streetsboro,OH,44241,ChIJVRkIUX8jMYgR5pPnGzslppM,Panda Express,1.0,3.6,219.0
1711,3085,Street DT,Free Standing,29.5995,-95.3541,4041 S. Sam Houston Pkwy E.,Houston,TX,77047,ChIJgbye6R3rQIYRWhATVXWG23Q,Panda Express,1.0,1.9,14.0
1712,3087,Street DT,Free Standing,33.3917,-112.0847,"935 W. Southern Ave,",Phoenix,AZ,85041,ChIJtXpYVA8RK4cR7qOtaFjBBDs,Panda Express,1.0,3.9,172.0
1713,3088,Street DT,Free Standing,40.5453,-111.9864,11513 South 4000 West,South Jordan,UT,84009,ChIJ4QHmhuKFUocRnJUomIznUHs,Panda Express,1.0,3.8,57.0
1714,3090,Street DT,Free Standing,32.9385,-111.7567,2878 N. Pinal Ave,Casa Grande,AZ,85122,ChIJt19ZAOddKocRBKfHd1aTPog,Panda Express,,2.9,13.0
1715,3091,Street Non-DT,End Cap,28.2055,-82.667,3198 Word Way,New Port Richey,FL,34655,ChIJjx_irn6RwogRa6gcbmM6_X0,Panda Express,1.0,3.5,100.0
1716,3092,Airport,Food Court,40.6895,-74.1745,"3 Brewster Rd, Space B7b",Newark,NJ,7114,ChIJU0oBFSdTwokRV_223eOSn9A,Panda Express,,1.5,2.0
1717,3093,Military,Food Court,31.8691,-81.609,"Building 419, Vilseck Road",Fort Stewart,GA,31314,ChIJ-xKFXjXl-ogRf7I1homttgw,Panda Express,1.0,4.0,79.0
1718,3094,University,Food Court,37.3344,-121.8806,"1 Washington Sq, San Jose, Ca",San Jose,CA,95192,ChIJTdf24LvMj4AR4Xrmid-6Mvg,Panda Express,1.0,4.1,52.0
1719,3095,University,Food Court,25.7566,-80.3761,11200 Sw 8th Street Dc#104,Miami,FL,33199,ChIJ73E7aDu_2YgRzTbXDez_c98,Panda Express,1.0,4.3,163.0
1720,3098,Military,Food Court,39.0979,-76.729,"2799 Rose Street, Suite 17",Fort George G Meade,MD,20755,,,,,
1721,3101,University,Food Court,33.7524,-84.3862,55 Gilmer Street Se,Atlanta,GA,30302,ChIJHd8krk4D9YgRq7iDAK4vvzY,Panda Express,,3.0,1.0
1722,3102,Street DT,Free Standing,32.5795,-95.8557,17210 I-20 Frontage Road,Canton,TX,75103,ChIJqwuLDnQNSYYRfD-RPnGhYCs,Panda Express,1.0,4.2,91.0
1723,3103,Street DT,Free Standing,35.1817,-97.4164,3281 Classen Blvd,Norman,OK,73071,ChIJbbeZ4dlDsocRXDypAZregRI,Panda Express,1.0,3.9,149.0
1724,3104,Street DT,Free Standing,37.826,-121.2887,15099 S. Old Harlan Rd,Lathrop,CA,95330,ChIJ8RCeAeQVkIARrV_fUiVY0Mc,Panda express,,2.4,36.0
1725,3105,Street Non-DT,End Cap,37.6967,-121.8467,3010 W Jack London Blvd,Livermore,CA,94551,ChIJoSTEoELpj4ARYJMuW8KRutU,Panda Express,1.0,3.1,13.0
1726,3106,Street DT,Free Standing,32.8245,-97.0602,4208 Hwy 360,Fort Worth,TX,76155,ChIJq8MAgluBToYRkJWwxqbp9OM,Panda Express,1.0,3.5,74.0
1727,3107,Street DT,Free Standing,30.391,-87.0624,3868 Gulf Breeze Pkwy,Gulf Breeze,FL,32563,ChIJ6XvDuzLbkIgR4DUrjNZnlMA,Panda Express,1.0,3.6,138.0
1728,3109,Street DT,Free Standing,36.7388,-119.6997,445 S. Clovis Ave,Fresno,CA,93727,ChIJe_XKVP1flIAROjVlhZNDJdc,Panda Express,1.0,3.7,19.0
1729,3110,Street Non-DT,End Cap,40.5372,-74.2955,314 Us Hwy 9 N,Woodbridge,NJ,7095,ChIJ5WebEZu1w4kRa7qio8Hcl_M,Panda Express,,4.3,39.0
1730,3112,Street DT,End Cap,35.091,-92.4208,811 East Oak St,Conway,AR,72032,ChIJYXHuMz6D0ocRsFfWAXvNFzw,Panda Express,,4.0,133.0
1731,3113,Street DT,Free Standing,34.1876,-97.1491,1595 12th Ave Nw,Ardmore,OK,73401,ChIJg0KjXNopTYYRFbml3sbOmt4,Panda Express,1.0,3.7,87.0
1732,3114,Street DT,Free Standing,39.8857,-104.8075,15481 E 104th Ave,Commerce City,CO,80022,ChIJf2gOC3VvbIcRqpHk_ew3SGU,Panda Express,1.0,2.7,34.0
1733,3115,Street DT,Free Standing,40.4739,-86.1094,1227 S. Reed Rd,Kokomo,IN,46902,ChIJ2bC3cRaFFIgR4u8GzdQV1g8,Panda Express,1.0,3.9,176.0
1734,3116,Street DT,Free Standing,30.3222,-81.494,11929 Atlantic Blvd,Jacksonville,FL,32225,ChIJpVKH2ZpL5IgR53ibfS62z24,Panda Express,1.0,3.6,76.0
1735,3119,Street Non-DT,End Cap,33.9959,-117.7175,4021 Grand Ave,Chino,CA,91710,ChIJL3aHSQIzw4ARKCOdgTIaSug,Panda Express,1.0,3.7,83.0
1736,317,Mall,Food Court,45.45,-122.7803,9641 SW Washington Square Rd,Portland,OR,97223,ChIJB4E2zVcMlVQRVELUjIWRxOQ,Panda Express,1.0,4.1,83.0
1737,318,Mall,Food Court,30.4708,-97.807,11200 Lake Stop Blvd Vc-4,Cedar Park,TX,78613,ChIJq6osg6wtW4YRDFKWJwut_Ro,Panda Express,1.0,3.7,90.0
1738,3201,Airport,Food Court,29.9922,-90.259,900 Airline Dr,Kenner,LA,70062,,,,,
1739,3202,Mall,In Line,33.784,-117.89399999999999,20 City Blvd W,Orange,CA,92868,ChIJff_RLKXZ3IARWL-GDnu70_4,Panda Express,,3.7,34.0
1740,3203,Street DT,Free Standing,32.3379,-96.6174,408 N I-45,Ennis,TX,75119,ChIJy3jmWkfbToYRSz5GY2leLNI,Panda Express,1.0,3.9,28.0
1741,3204,Street DT,Free Standing,31.1177,-97.4153,6840 W Adams Ave,Temple,TX,76502,ChIJ4_T2bKVrRYYR6IjhG0a7U10,Panda Express,1.0,3.0,237.0
1742,3205,Street Non-DT,End Cap,34.1559,-118.3463,353 N Pass Ave.,Burbank,CA,91505,ChIJuy6UfpC_woARwJFx2y5ITys,Panda Express,1.0,4.1,31.0
1743,3206,Street DT,Free Standing,38.9845,-94.4627,10139 E 350 Hwy,Raytown,MO,64138,ChIJrxteUDHhwIcRiCTpwKEYFTY,Panda Express,1.0,3.9,30.0
1744,3207,Street DT,Free Standing,30.7187,-86.5691,4305 S Ferdon Blvd,Crestview,FL,32536,ChIJHVRucF1zkYgRAeDuyojrj4E,Panda Express,1.0,3.0,55.0
1745,3209,Street DT,End Cap,33.7738,-117.9929,12971 Beach Blvd,Garden Grove,CA,92841,ChIJEx0kJ9sp3YAROCtSsnSbQWc,Panda Express,1.0,3.9,53.0
1746,321,Airport,Food Court,45.5891,-122.5938,7000 N. Airport Way #tf-3,Portland,OR,97218,ChIJd8sj-S-klVQRNfyVRO2kCpI,Panda Express,1.0,3.7,126.0
1747,3210,University,Food Court,47.0068,-120.536,401 East Dean Nicholson Blvd,Ellensburg,WA,98926,ChIJY2D7nwfzmVQR7BPvOpJ3RvQ,Panda Express,,3.8,32.0
1748,3211,Casino,Food Court,34.9377,-106.6617,11000 Broadway Southeast,Albuquerque,NM,87105,ChIJH_xVxF0PIocRMqRs1Bnx340,Panda Express,,5.0,1.0
1749,3212,Street DT,Free Standing,36.1885,-80.2772,5990 University Pkwy,Winston Salem,NC,27105,ChIJB8UVbeyzU4gRwvDICpp4ihs,Panda Express,1.0,4.0,146.0
1750,3213,Street DT,Free Standing,40.5815,-83.084,1692 Marion Mt. Gilead Rd.,Marion,OH,43302,ChIJpagBR_8bOYgRg9Z10jpv5ak,Panda Express,,3.9,62.0
1751,3215,Airport,Food Court,29.9857,-95.3359,3950 S Terminal Road,Houston,TX,77032,ChIJuWLOJEG0QIYRpmzCvRalkUo,Panda Express,1.0,3.2,21.0
1752,3216,Military,Food Court,38.2721,-121.9399,"461 Skymaster Dr, Bldg 648",Travis Afb,CA,94535,,,,,
1753,3217,Airport,Food Court,32.8901,-97.0362,2400 Aviation Dr,Dallas,TX,75261,ChIJ-bOKGqsrTIYR8M4oa0gp9lc,Panda Express,,3.0,2.0
1754,3218,Street DT,Free Standing,37.7533,-121.1404,1422 W Colony Road,Ripon,CA,95366,ChIJNVvtfZxFkIARsaXNZbtNgzo,Panda Express,,3.3,29.0
1755,3219,Street DT,Free Standing,37.1252,-120.2517,313 Prosperity Blvd,Chowchilla,CA,93610,ChIJ40kgje39k4ARnw3YwCEpbxI,Panda Express,1.0,3.4,36.0
1756,3220,Street DT,Free Standing,33.5284,-82.1223,515 Mullins Colony Dr,Evans,GA,30809,ChIJ1UnAIj_T-YgRRvk90LGA6-I,Panda Express,1.0,3.8,58.0
1757,3221,Street DT,Free Standing,38.5367,-91.0007,1200 Washington Square,Washington,MO,63090,ChIJaxPH8ZtP2YcRcqhtL1FUI2M,Panda Express,1.0,2.9,29.0
1758,3222,Street Non-DT,End Cap,36.5966,-121.8944,570 Munras Ave.,Monterey,CA,93940,ChIJRw9eaynljYARKDggwuz90JE,Panda Express,1.0,3.6,27.0
1759,3223,Street DT,Free Standing,41.1012,-81.38600000000001,233 Tallmadge Road,Kent,OH,44240,ChIJawh9_-8vMYgRRPzNM7E8RQM,Panda Express,,3.5,33.0
1760,3225,Street DT,Free Standing,34.245,-77.8735,11 Van Campen Blvd,Wilmington,NC,28403,ChIJvVeB5z_1qYkRxS1TW7jO3ZE,Panda Express,1.0,3.5,108.0
1761,3227,Street DT,Free Standing,36.1495,-86.66799999999999,2740 Elm Hill Pike,Nashville,TN,37214,ChIJt9LbFsxpZIgR4NCKzAjzOgg,Panda Express,,3.0,48.0
1762,3228,Street DT,Free Standing,37.9947,-85.708,335 Keystone Crossroad Dr,Shepherdsville,KY,40165,ChIJiRXLi4gFaYgRKqlXQ-0yWMk,Panda Express,1.0,3.6,93.0
1763,323,Store in Store,Food Court,32.8073,-117.1165,3550 Murphy Canyon,San Diego,CA,92123,ChIJhfM6wIdV2YARYM48NG1zTZU,Panda Express,1.0,3.5,115.0
1764,3239,Street DT,Free Standing,33.2193,-96.772,2251 E University Dr,Prosper,TX,75078,ChIJcTvuSi0_TIYR4jx0oL_LhMA,Panda Express,,3.5,6.0
1765,3251,Street DT,Free Standing,42.6342,-83.7485,10550 Hartland Square Dr,Hartland,MI,48353,ChIJ_XeFH1FdI4gRl-9koVOSu9I,Panda Express,1.0,3.8,60.0
1766,3252,Street DT,Free Standing,36.2397,-115.1686,1740 W. Craig Rd,North Las Vegas,NV,89032,ChIJA3Zws-npyIARYOEVOQa3vDU,Panda Express,1.0,4.0,274.0
1767,3253,Street DT,Free Standing,41.5481,-88.2027,1451 Il Route 59,Joliet,IL,60431,ChIJDRVbynmLDogREk9mePyEPLk,Panda Express,1.0,3.3,15.0
1768,3254,Street DT,Free Standing,43.6595,-84.2472,6902 Eastman Ave,Midland,MI,48642,ChIJ8Sz3Zl9_IYgRrqW-vf29BHQ,Panda Express,1.0,3.7,99.0
1769,3255,Street DT,Free Standing,41.6743,-83.7186,7330 W Central Ave,Toledo,OH,43617,ChIJyXFCFch9PIgRdVksbnQarvo,Panda Express,,3.5,12.0
1770,3257,Military,Food Court,35.1237,-78.9907,2171 Reilly Rd,Fort Bragg,NC,28307,,,,,
1771,3258,Casino,Food Court,33.3126,-112.1593,15091 South Komatke Lane,Laveen,AZ,85339,ChIJGfaJNFgZK4cRQ62qAprfcVU,Panda Express,,5.0,1.0
1772,3259,Casino,Food Court,33.2886,-111.9429,1077 S Kyrene Rd,Chandler,AZ,85226,ChIJJ3kPT1EBK4cRkqGq9tBWFUg,Panda Express,1.0,3.8,112.0
1773,3260,Military,Food Court,38.9365,-77.1865,Dolley Madison Blvd,Mc Lean,VA,22101,,,,,
1774,3261,Airport,Food Court,44.8807,-93.2249,4300 Glumack Dr.,Minneapolis,MN,55450,,,,,
1775,3262,Street DT,Free Standing,32.7965,-96.56299999999999,164 S Collins Rd.,Sunnyvale,TX,75182,ChIJn935UK-vToYRfmCRi7tXpxw,Panda Express,,3.0,2.0
1776,3264,Street DT,Free Standing,45.8519,-119.2897,1530 N. 1st Street.,Hermiston,OR,97838,ChIJpTsg5jS5olQRCnNkhaq3ObQ,Panda Express,1.0,3.6,61.0
1777,3265,Street DT,End Cap,40.7794,-82.5893,994 North Lexington Springmill Road,Ontario,OH,44906,ChIJdeAPzRyVOYgRebTVYLL1Vzo,Panda Express,,3.7,127.0
1778,3267,Street Non-DT,End Cap,32.9125,-117.1492,"8120 Mira Mesa Blvd, Suite 101",San Diego,CA,92126,ChIJ66mB5-z424ARxP-sWOzi6II,Panda Express,1.0,4.0,240.0
1779,3270,Street Non-DT,End Cap,34.0348,-84.4637,3460 Sandy Plains Rd Ne,Marietta,GA,30066,ChIJRzi8aXxt9YgRfKs2COT_GPU,Panda Express,,1.0,1.0
1780,3272,Street Non-DT,End Cap,34.1598,-118.5075,17200 Ventura Blvd,Encino,CA,91316,ChIJP0Gy0IiZwoAR_OssG14fbXM,Panda Express,,3.9,8.0
1781,3274,Street DT,Free Standing,36.1791,-86.5168,300 Pleasant Grove Rd,Mount Juliet,TN,37122,ChIJc28ig-wVZIgRj5HbRGt_hnI,Panda Express,1.0,3.5,38.0
1782,3277,Street DT,Free Standing,43.5,-116.3931,1309 N. Jacksonmill Ave.,Kuna,ID,83634,ChIJOXkjtmZFrlQRs_i3FkIKLSo,Panda Express,,3.4,23.0
1783,3279,Street DT,Free Standing,34.6074,-92.5308,20810 I-30 North,Benton,AR,72019,ChIJW8c6h3xRzYcRbjp8ugkO7NY,Panda Express,,3.1,45.0
1784,3280,Street DT,Free Standing,30.4673,-90.9178,27698 Juban Rd,Denham Springs,LA,70726,ChIJ12mFl46_JoYR2IcGoBN9VDM,Panda Express,,3.7,33.0
1785,3281,University,Food Court,37.659,-122.0621,25800 Carlos Bee Blvd,Hayward,CA,94542,,,,,
1786,3284,Street Non-DT,End Cap,33.8318,-118.1595,2718 E Carson St,Lakewood,CA,90712,ChIJYXQv39cz3YARh2j-uJxqX2A,Panda Express,,3.0,5.0
1787,3285,Street DT,Free Standing,33.4133,-111.5457,165 S. Idaho Rd,Apache Junction,AZ,85119,ChIJ5XneNLu3K4cRmS9QTrN16WY,Panda Express,,3.9,67.0
1788,329,Mall,Food Court,47.83,-122.2726,"3000 184th St., Sw #830",Lynnwood,WA,98037,ChIJoTQKqXQFkFQRmWu6xXVzQtc,Panda Express,1.0,3.9,111.0
1789,3294,University,Food Court,35.1498,-90.0492,499 University Center,Memphis,TN,38152,,,,,
1790,3295,University,Food Court,33.4535,-112.0731,120 E. Taylor Street,Phoenix,AZ,85004,ChIJBb9vVa8TK4cRv8xuGzkpNl8,Panda Express,,4.9,8.0
1791,3301,Street DT,Free Standing,33.4747,-84.4409,1195 Highway 85 N,Fayetteville,GA,30214,,,,,
1792,3303,Street DT,Free Standing,34.9528,-85.2462,1125 Battlefield Pkwy,Fort Oglethorpe,GA,30742,ChIJCRhJX95nYIgRQ3BEgZnRLcQ,Panda Express,,3.2,30.0
1793,3315,Military,Food Court,32.3662,-84.9555,9220 Marne Road,Fort Benning,GA,31905,,,,,
1794,3316,University,Food Court,42.2753,-83.7415,530 S State Street,Ann Arbor,MI,48109,ChIJm6MvgkeuPIgRwmxSq_dAOfw,Panda Express,1.0,3.4,17.0
1795,3321,University,Food Court,34.224000000000004,-77.8701,601 S College Rd,Wilmington,NC,28403,,,,,
