Address,Zip Code,Latitude,Longitude
"1569 S Broadway, Edmond, OK 73013",73013,35.6376306,-97.4843938
"705 SW 19th St #200, Moore, OK 73160",73160,35.3202422,-97.4998816
"1641 24th Ave NW, Norman, OK 73069",73069,35.2387974,-97.4814495
"765 Asp Ave #110, Norman, OK 73069",73069,35.2117569,-97.4435028
"3315 Northwest Expy Ste A, Oklahoma City, OK 73112",73112,35.5312823,-97.5757905
"14221 N Pennsylvania Ave Ste A, Oklahoma City, OK 73134",73134,35.61487,-97.5500671
"415 E Hall of Fame Ave, Stillwater, OK 74075",74075,36.1264789,-97.0533835
"5730 E 41st St Suite 200, Tulsa, OK 74135",74135,36.1038889,-95.9113889
"1623 E 15th St, Tulsa, OK 74120",74120,36.1408046,-95.9686569
"6060 S Yale Ave, Tulsa, OK 74135",74135,36.0757356,-95.9227249
"10410 S Memorial Dr A, Tulsa, OK 74133",74133,36.013375,-95.887164
"10902 E 71st St Suite 10904, Tulsa, OK 74133",74133,36.0603434,-95.8547119
"3380 SW Cedar Hills Blvd, Beaverton, OR 97005",97005,45.4952787,-122.8089985
"14795 SW Murray Scholls Dr Ste 112, Beaverton, OR 97007",97007,45.4376811,-122.8290867
"9120 SW Hall Blvd D, Portland, OR 97223",97223,45.4547261,-122.7769521
"2048 NE Stucki Ave, Hillsboro, OR 97124",97124,45.5348316,-122.8773376
"13535 NW Cornell Rd C, Portland, OR 97229",97229,45.5275094,-122.8155569
"4530 NE Cornell Rd, Hillsboro, OR 97124",97124,45.5329569,-122.9351063
"8 Centerpointe Dr ste b, Lake Oswego, OR 97035",97035,45.4204462,-122.7392027
"1948 SW Broadway, Portland, OR 97201",97201,45.5097977,-122.6845836
"240 SW Yamhill St, Portland, OR 97204",97204,45.5173937,-122.6757691
"1933 W Burnside St, Portland, OR 97209",97209,45.5232659,-122.6911221
"7003 SW Nyberg St, Tualatin, OR 97062",97062,45.3830119,-122.7482002
"21332 SW Langer Farms Pkwy #118, Sherwood, OR 97140",97140,45.3662559,-122.8359039
"704 NE Weidler St, Portland, OR 97232",97232,45.534122,-122.6583733
"12130 SE 82nd Ave H241, Happy Valley, OR 97086",97086,45.43413,-122.5724215
"1201 NW Lovejoy St, Portland, OR 97209",97209,45.5302041,-122.6835976
"910 SE 10th Ave, Portland, OR 97214",97214,45.5162635,-122.6554763
"9687 NE Cascades Pkwy, Portland, OR 97220",97220,45.5753875,-122.5640837
"222 NE Emerson Ave #100, Bend, OR 97701",97701,44.0551949,-121.3028888
"2501 NW Monroe Ave, Corvallis, OR 97330",97330,44.5690382,-123.279124
"460 Coburg Rd #302, Eugene, OR 97401",97401,44.0678374,-123.072368
"1395 University St, Eugene, OR 97403",97403,44.044609,-123.073858
"2860 Gateway St Ste MT200, Springfield, OR 97477",97477,44.0734104,-123.0431594
"2065 NE Burnside Rd, Gresham, OR 97030",97030,45.4997749,-122.4110702
"17015 SE Sunnyside Rd #110, Happy Valley, OR 97015",97015,45.4270731,-122.4889185
"29991 Town Center Loop W ste a, Wilsonville, OR 97070",97070,45.3031887,-122.7662286
"6198 Ulali Dr NE, Keizer, OR 97303",97303,45.0098956,-122.9964373
"890 Lancaster Dr NE, Salem, OR 97301",97301,44.9419047,-122.9826371
"3883 Commercial St SE, Salem, OR 97302",97302,44.8999266,-123.0393271
"7 Rossanley Dr, Medford, OR 97501",97501,42.3445759,-122.881448
"1429 Center Dr Suite 101, Medford, OR 97501",97501,42.309442,-122.8514146
"11600 SE Mill Plain Blvd #3a, Vancouver, WA 98684",98684,45.6214169,-122.5535908
"4311 NE Thurston Way #200, Vancouver, WA 98662",98662,45.6536008,-122.5866632
"105 N Arney Rd, Woodburn, OR 97071",97071,45.151526,-122.8845456
"1437 Old York Rd, Abington, PA 19001",19001,40.1233262,-75.1157101
"2618 W Moreland Rd, Willow Grove, PA 19090",19090,40.143586,-75.121749
"2401 W Cheltenham Ave Ste 220, Wyncote, PA 19095",19095,40.0735299,-75.1549209
"1673 Limekiln Pike, Dresher, PA 19025",19025,40.1435789,-75.1687845
"3114 W Tilghman St #1892, Allentown, PA 18104",18104,40.5971083,-75.5269726
"1870 Airport Rd, Allentown, PA 18109",18109,40.6396163,-75.4348353
"837 Lehigh Lifestyle Ctr, Whitehall, PA 18052",18052,40.6301504,-75.4802533
"750 N Krocks Rd, Allentown, PA 18106",18106,40.5645872,-75.5646132
"4960 William Flinn Hwy, Allison Park, PA 15101",15101,40.6028126,-79.9441029
"8870 Covenant Ave, Pittsburgh, PA 15237",15237,40.5688761,-80.023233
"1600 Osgood Dr, Altoona, PA 16602",16602,40.4886193,-78.386715
"133 W Lancaster Ave, Ardmore, PA 19003",19003,40.0096131,-75.2936297
"2307 Street Rd, Bensalem, PA 19020",19020,40.1031801,-74.9493956
"950 Dekalb Pike Suite 630, Blue Bell, PA 19422",19422,40.1658764,-75.290719
"3009 Washington Pike, Bridgeville, PA 15017",15017,40.3540936,-80.1143347
"3216 E Trindle Rd, Camp Hill, PA 17011",17011,40.238452,-76.9353698
"3840 Washington Rd, Canonsburg, PA 15317",15317,40.2740632,-80.1272376
"40 Noble Blvd #32, Carlisle, PA 17013",17013,40.1899013,-77.1925396
"6455 Carlisle Pike B, Mechanicsburg, PA 17050",17050,40.2460182,-77.0144241
"975 Norland Ave, Chambersburg, PA 17201",17201,39.9407553,-77.6286101
"2080 Mackenzie Way Ste B100, Cranberry Twp, PA 16066",16066,40.6861893,-80.0913449
"20024 Rte 19, Cranberry Twp, PA 16066",16066,40.6757742,-80.098298
"1245 Commerce Blvd, Dickson City, PA 18519",18519,41.4654078,-75.6374656
"569 N Main St, Doylestown, PA 18901",18901,40.3234484,-75.1301602
"5986 Centre Ave, East Liberty, PA 15206",15206,40.4592014,-79.9252465
"4800 Baum Blvd, Pittsburgh, PA 15213",15213,40.4542364,-79.9474339
"4611 Forbes Ave, Pittsburgh, PA 15213",15213,40.4446441,-79.9481105
"3615 Forbes Ave, Pittsburgh, PA 15213",15213,40.4411419,-79.95804
"1027 Freeport Rd, Pittsburgh, PA 15238",15238,40.4880886,-79.8854891
"4743 Freemansburg Ave e105, Easton, PA 18045",18045,40.6505171,-75.2949327
"2204 W 12th St, Erie, PA 16505",16505,42.1053991,-80.1316709
"6611 Peach St, Erie, PA 16509",16509,42.0580096,-80.0901447
"241 Pottstown Pike, Exton, PA 19341",19341,40.032669,-75.6303617
"101 Turner Ln, West Chester, PA 19380",19380,39.9692953,-75.587641
"50 National Ave Ste 1100, Malvern, PA 19355",19355,40.0490999,-75.5181543
"239 E Swedesford Rd, Wayne, PA 19087",19087,40.0739618,-75.4320148
"3741 West Chester Pike, Newtown Square, PA 19073",19073,39.9870596,-75.4054611
"160 N Gulph Rd #1049, King of Prussia, PA 19406",19406,40.0877763,-75.3907824
"323 E Lancaster Ave, Wayne, PA 19087",19087,40.0442449,-75.3792673
"1075 W Baltimore Pike ste l, Media, PA 19063",19063,39.9145655,-75.4327429
"620 W Dekalb Pike, King of Prussia, PA 19406",19406,40.0884324,-75.3826733
"400 S State Rd, Springfield, PA 19064",19064,39.9383306,-75.3535903
"2014 Lincoln Pl Dr, Greensburg, PA 15601",15601,40.3044278,-79.5796263
"32 Wilson Ave, Hanover, PA 17331",17331,39.8292365,-76.9981084
"3531 Union Deposit Rd, Harrisburg, PA 17109",17109,40.2769875,-76.8251036
"5106 Jonestown Rd ste i, Harrisburg, PA 17112",17112,40.3124774,-76.8019921
"116 W Township Line Rd Ste 206, Havertown, PA 19083",19083,39.966856,-75.3012985
"125 N Hermitage Rd, Hermitage, PA 16148",16148,41.2347635,-80.4501641
"210 W Chocolate Ave, Hershey, PA 17033",17033,40.2837049,-76.6546051
"1781 Oakland Ave, Indiana, PA 15701",15701,40.6131083,-79.1744915
"2081 Fruitville Pike, Lancaster, PA 17601",17601,40.0770734,-76.3255785
"130 Rohrerstown Rd #10, Lancaster, PA 17603",17603,40.0440244,-76.3640629
"2370 Lincoln Hwy, Langhorne, PA 19047",19047,40.180207,-74.8754518
"3580 Horizon Blvd, Trevose, PA 19053",19053,40.1373631,-74.9646482
"25 Street Rd, Warminster, PA 18974",18974,40.19729,-75.082474
"9173 Roosevelt Blvd, Philadelphia, PA 19114",19114,40.0744854,-75.0330943
"1451 Quentin Rd, Lebanon, PA 17042",17042,40.3178983,-76.4243405
"7431 Westbranch Hwy #6, Lewisburg, PA 17837",17837,40.9814386,-76.8843979
"4137 William Penn Hwy, Monroeville, PA 15146",15146,40.4391682,-79.7669308
"4899 William Penn Hwy, Murrysville, PA 15668",15668,40.4220769,-79.6623535
"2950 S Eagle Rd, Newtown, PA 18940",18940,40.2358939,-74.942921
"30 Airport Square, North Wales, PA 19454",19454,40.2406709,-75.2419064
"Lincoln Square, Philadelphia, PA 19146",19146,39.9383781,-75.1669024
"1200 Walnut St ste b, Philadelphia, PA 19107",19107,39.9487103,-75.1606938
"1851 S Christopher Columbus Blvd #3, Philadelphia, PA 19148",19148,39.923491,-75.1405828
"8500 Essington Avenue Ste FH13, Philadelphia, PA 19153",19153,39.8805437,-75.2373157
"1100 W Montgomery Ave Ste A, Philadelphia, PA 19122",19122,39.9795002,-75.1536543
"1512 Walnut St, Philadelphia, PA 19103",19103,39.9494796,-75.1666788
"2327 Cottman Ave #61, Philadelphia, PA 19149",19149,40.0478755,-75.0582505
"3925 Walnut St #128, Philadelphia, PA 19104",19104,39.954101,-75.200795
"1625 Chestnut St, Philadelphia, PA 19103",19103,39.9515705,-75.1680038
"4030 City Ave, Philadelphia, PA 19131",19131,40.0075056,-75.212249
"3400 Lancaster Ave Ste 10, Philadelphia, PA 19104",19104,39.9572771,-75.1914083
"1000 S Broad St, Philadelphia, PA 19146",19146,39.9385938,-75.1668572
"701 E Cathedral Rd, Philadelphia, PA 19128",19128,40.0643339,-75.2368244
"Terminal F, Philadelphia International Airport, 8000 Essington Avenue, Philadelphia, PA 19153",19153,39.8806021,-75.237128
"211 Forbes Ave, Pittsburgh, PA 15222",15222,40.4406418,-80.001999
"1614 Cochran Rd, Pittsburgh, PA 15220",15220,40.3916909,-80.0598529
"1720 Washington Rd, Pittsburgh, PA 15241",15241,40.3483004,-80.0537256
"4861 McKnight Rd, Pittsburgh, PA 15237",15237,40.5290747,-80.0087254
"310 McHolme Dr, Pittsburgh, PA 15275",15275,40.4487983,-80.1744529
"509 Clairton Blvd, Pittsburgh, PA 15236",15236,40.3333689,-79.9459062
"500 W Germantown Pike Suite 2200, Plymouth Meeting, PA 19462",19462,40.1161896,-75.2829566
"2733 Papermill Rd x5, Reading, PA 19610",19610,40.3573032,-75.9834908
"2192 N Susquehanna Trail, Hummels Wharf, PA 17831",17831,40.8374621,-76.8321128
"98 Sofia Dr E, Shrewsbury, PA 17361",17361,39.7697792,-76.6723832
"801 Baltimore Pike, Springfield, PA 19064",19064,39.9164137,-75.3337706
"116 Heister St, State College, PA 16801",16801,40.7968158,-77.857086
"1850 N Atherton St, State College, PA 16803",16803,40.8086683,-77.9037367
"1513 N Main St bldg 500a, Warrington, PA 18976",18976,40.2309462,-75.1361968
"890 Loucks Rd, York, PA 17404",17404,39.9798254,-76.7519549
"187 Old Mill Blvd, Washington, PA 15301",15301,40.1896141,-80.218805
"11359 Perry Hwy, Wexford, PA 15090",15090,40.6229989,-80.0543091
"280 Mundy St #1, Wilkes-Barre Township, PA 18702",18702,41.2435024,-75.8428947
"1923 Springwood Rd, York, PA 17403",17403,39.9396462,-76.6932244
"2801 Concord Rd, York, PA 17402",17402,39.9830353,-76.6688492
"87 Hillside Rd, Cranston, RI 02920",2920,41.7617853,-71.4588352
"1386 Atwood Ave, Johnston, RI 02919",2919,41.814549,-71.4964359
"622 George Washington Hwy, Lincoln, RI 02865",2865,41.9358635,-71.4758999
"11 E Main Rd, Middletown, RI 02842",2842,41.5165443,-71.2992672
"235 Thayer St, Providence, RI 02906",2906,41.8282018,-71.4005539
"371 Putnam Pike, Smithfield, RI 02917",2917,41.870703,-71.5214
"1800 Post Rd, Warwick, RI 02886",2886,41.7314897,-71.436485
"969 Bald Hill Rd, Warwick, RI 02886",2886,41.7122945,-71.4896505
"3556 Clemson Blvd #300, Anderson, SC 29621",29621,34.5523855,-82.6781223
"1250 Fording Island Rd ste a, Bluffton, SC 29910",29910,32.2471482,-80.8325036
"374 King St, Charleston, SC 29401",29401,32.7856142,-79.9360047
"4953 Centre Pointe Dr, North Charleston, SC 29418",29418,32.8730935,-80.0203708
"7398 Rivers Ave #102, North Charleston, SC 29406",29406,32.9368851,-80.038908
"1509 N Hwy 17, Mt Pleasant, SC 29464",29464,32.8172222,-79.845
"393 College Ave Ste 201, Clemson, SC 29631",29631,34.6845081,-82.8372427
"4840 Forest Dr #16, Columbia, SC 29206",29206,34.0183263,-80.9656169
"6070 Garners Ferry Rd ste f, Columbia, SC 29209",29209,33.9831472,-80.967675
"276 Harbison Blvd ste b, Columbia, SC 29212",29212,34.0725388,-81.1578468
"10136 Two Notch Rd Ste 107B, Columbia, SC 29229",29229,34.1169592,-80.8823106
"619 Gervais St, Columbia, SC 29201",29201,33.9989523,-81.0428677
"2617 David H McLeod Blvd, Florence, SC 29501",29501,34.1895653,-79.8302986
"640 Haywood Rd, Greenville, SC 29607",29607,34.848591,-82.3382692
"4 Market Point Dr Ste C, Greenville, SC 29607",29607,34.8259181,-82.2996929
"1229 N Retail Ct, Myrtle Beach, SC 29577",29577,33.7049792,-78.9207932
"1000 S Commons Dr #101, Myrtle Beach, SC 29588",29588,33.6442605,-78.9868445
"1502 Hwy 17 N Unit 1, North Myrtle Beach, SC 29582",29582,33.8420169,-78.6609744
"362 E Martintown Rd, North Augusta, SC 29841",29841,33.4974025,-81.960807
"1490 W O. Ezell Blvd suite a, Spartanburg, SC 29301",29301,34.9377434,-81.9845293
"1209 N Main St ste d, Summerville, SC 29483",29483,33.034728,-80.158318
"269 Franklin Rd, Brentwood, TN 37027",37027,36.0297527,-86.7914769
"430 Cool Springs Blvd Ste 100, Franklin, TN 37067",37067,35.9451965,-86.8252433
"2122 Gunbarrel Rd, Chattanooga, TN 37421",37421,35.034478,-85.152574
"625 Kennedy Ln, Clarksville, TN 37040",37040,36.5981667,-87.286076
"1255 Interstate Dr Ste D109, Cookeville, TN 38501",38501,36.1387361,-85.5074396
"695 N Germantown Pkwy #101, Cordova, TN 38018",38018,35.1444435,-89.7960871
"2760 N Germantown Pkwy Ste 262, Memphis, TN 38133",38133,35.2007605,-89.7932638
"5865 Poplar Ave Ste 104, Memphis, TN 38119",38119,35.1019464,-89.8656928
"2046 Union Ave #101, Memphis, TN 38104",38104,35.1347845,-89.9935507
"214 Indian Lake Blvd, Hendersonville, TN 37075",37075,36.3191154,-86.5999925
"217 Indian Lake Blvd, Hendersonville, TN 37075",37075,36.3222134,-86.6008954
"400 21st Ave S, Nashville, TN 37203",37203,36.1472808,-86.7988723
"2825 West End Ave, Nashville, TN 37203",37203,36.1441424,-86.8132771
"6838 Charlotte Pike, Nashville, TN 37209",37209,36.132815,-86.8943487
"112 Saundersville Rd, Hendersonville, TN 37075",37075,36.3253591,-86.5948288
"731 Thompson Ln, Nashville, TN 37204",37204,36.1113722,-86.7666681
"4829 N Broadway, Knoxville, TN 37918",37918,36.026243,-83.9278377
"11380 Parkside Dr, Knoxville, TN 37934",37934,35.8992999,-84.160719
"1701 Cumberland Ave, Knoxville, TN 37916",37916,35.9566201,-83.9327633
"204 Advantage Pl, Knoxville, TN 37922",37922,35.9157927,-84.0894446
"7600 Kingston Pike Ste 1348A, Knoxville, TN 37919",37919,35.9244853,-84.0383972
"479 N Thompson Ln, Murfreesboro, TN 37129",37129,35.8556401,-86.4309184
"3900 Hillsboro Pike Ste 28, Nashville, TN 37215",37215,36.1053914,-86.812671
"96 White Bridge Rd Ste 103, Nashville, TN 37205",37205,36.1294922,-86.8531559
"2032 Rosa L Parks Blvd, Nashville, TN 37228",37228,36.1889604,-86.7979641
"715 Team Blvd, Smyrna, TN 37167",37167,35.9794102,-86.5642693
"1713 Parkway, Sevierville, TN 37862",37862,35.8306309,-83.5729706
"3800 S Clack St, Abilene, TX 79606",79606,32.4054294,-99.7653591
"3771 Belt Line Rd, Addison, TX 75001",75001,32.9536677,-96.8530769
"5290 Belt Line Rd Ste 102A, Dallas, TX 75254",75254,32.9536535,-96.8178567
"103 N Central Expy, Allen, TX 75013",75013,33.1029064,-96.6791317
"2414 S Georgia St, Amarillo, TX 79109",79109,35.1887023,-101.8667945
"5001 S Cooper St #125, Arlington, TX 76017",76017,32.6646356,-97.1334845
"2151 N Collins St #111, Arlington, TX 76011",76011,32.7689886,-97.096791
"1390 S Cooper St #100, Arlington, TX 76013",76013,32.722208,-97.1152566
"1220 Arkansas Ln Ste 100, Grand Prairie, TX 75052",75052,32.706107,-97.023461
"4200 TX-360, Fort Worth, TX 76155",76155,32.8240426,-97.0602447
"1971 U.S. 287 Frontage Rd #125, Mansfield, TX 76063",76063,32.5954797,-97.1480876
"801 Congress Ave #100, Austin, TX 78701",78701,30.269936,-97.7416667
"2230 Guadalupe St # 32, Austin, TX 78705",78705,30.2856525,-97.7420388
"1201 Barbara Jordan Blvd Ste 1300, Austin, TX 78723",78723,30.305612,-97.7079812
"9600 S, I-35 Suite S350, Austin, TX 78748",78748,30.1584013,-97.7910949
"610 E Stassney Ln STE B, Austin, TX 78745",78745,30.201279,-97.768482
"6301 W Parmer Ln #201, Austin, TX 78729",78729,30.4456736,-97.7441577
"2320 S Lamar Blvd, Austin, TX 78704",78704,30.2476258,-97.7754772
"1700 W Parmer Ln #200, Austin, TX 78727",78727,30.4131155,-97.687671
"4400 N Lamar Blvd Ste 101, Austin, TX 78756",78756,30.3125823,-97.7386128
"1920 E Riverside Dr Ste E-150, Austin, TX 78741",78741,30.2421411,-97.7272769
"11301 Lakeline Blvd Ste 230, Austin, TX 78717",78717,30.4783292,-97.8005619
"2700 W Anderson Ln UNIT 204, Austin, TX 78757",78757,30.3586288,-97.7347416
"5400 Brodie Ln Ste 1230, Sunset Valley, TX 78745",78745,30.2285764,-97.8221266
"3300 Bee Caves Rd #670, West Lake Hills, TX 78746",78746,30.2746783,-97.7992855
"1109 E 5th St #130, Austin, TX 78702",78702,30.2632213,-97.7316501
"10515 N Mopac Expy Ste B200, Austin, TX 78759",78759,30.3898702,-97.7333184
"150 Sundance Pkwy Suite 100, Round Rock, TX 78681",78681,30.4832562,-97.6817999
"909 E Whitestone Blvd a, Cedar Park, TX 78613",78613,30.5249083,-97.8196799
"900 N Austin Ave Ste 102, Georgetown, TX 78626",78626,30.6493001,-97.677473
"2424 Farm to Market 685 #300, Pflugerville, TX 78660",78660,30.4626763,-97.5985897
"4996 Garth Rd, Baytown, TX 77521",77521,29.7797147,-94.9772326
"3905 Dowlen Rd, Beaumont, TX 77706",77706,30.1153763,-94.1692828
"2100 Airport Fwy #100, Bedford, TX 76022",76022,32.8361758,-97.132894
"1016 E Hebron Pkwy #144, Carrollton, TX 75010",75010,33.0203573,-96.9139522
"398 E FM1382, Cedar Hill, TX 75104",75104,32.5923757,-96.9378607
"815 University Dr, College Station, TX 77840",77840,30.6223524,-96.3413214
"1505 University Dr E, College Station, TX 77840",77840,30.6392699,-96.3175263
"4609 Colleyville Blvd, Colleyville, TX 76034",76034,32.8780897,-97.1582673
"1301 W Davis St B, Conroe, TX 77304",77304,30.3152506,-95.4734741
"3085 College Park Dr, Conroe, TX 77384",77384,30.2063382,-95.4635697
"104 S Denton Tap Rd Ste 100, Coppell, TX 75019",75019,32.9690237,-96.9932806
"3018 E, US-190 BUS Ste 300, Copperas Cove, TX 76522",76522,31.1202837,-97.8615383
"8201, I-35E, Hickory Creek, TX 75065",75065,33.1305398,-97.0390026
"1800 S Loop 288 Ste 398, Denton, TX 76205",76205,33.1917801,-97.1002899
"6100 Long Prairie Rd #100, Flower Mound, TX 75028",75028,33.0698083,-97.0820837
"1224 W Hickory St, Denton, TX 76201",76201,33.2148348,-97.1462039
"2735 W University Dr Ste 1051, Denton, TX 76201",76201,33.2293752,-97.1686389
"722 W Main St, Lewisville, TX 75067",75067,33.0460624,-97.0103657
"2605 S Stemmons Fwy, Lewisville, TX 75067",75067,33.0005068,-96.9626333
"1900 Long Prairie Rd Ste 108, Flower Mound, TX 75022",75022,33.0113785,-97.0700806
"5040 TX-121 Ste 100, Lewisville, TX 75056",75056,33.0690599,-96.8792959
"2225 E Grapevine Mills Cir, Grapevine, TX 76051",76051,32.961727,-97.041836
"1347 N, W Hwy 377, Roanoke, TX 76262",76262,33.0179509,-97.2181475
"3401 Preston Rd Suite 2, Frisco, TX 75034",75034,33.1073885,-96.8061975
"3010 E Southlake Blvd # 600, Southlake, TX 76092",76092,32.938984,-97.1039853
"6851 Warren Pkwy #205, Frisco, TX 75034",75034,33.1061744,-96.8246154
"2310 W Southlake Blvd #180, Southlake, TX 76092",76092,32.9375949,-97.1868533
"8445 N Belt Line Rd #130, Irving, TX 75063",75063,32.9220996,-96.9943775
"3010 TX-121 #800, Euless, TX 76039",76039,32.8801034,-97.0981106
"5717 Legacy Dr Suite 150, Plano, TX 75024",75024,33.0784746,-96.8203482
"4938 S Staples St Ste E1, Corpus Christi, TX 78411",78411,27.7109107,-97.3685989
"17400 Spring Cypress Rd, Cypress, TX 77429",77429,29.9727966,-95.6914736
"28920 US-290 H05, Cypress, TX 77433",77433,29.9930646,-95.7513406
"9202 Barker Cypress Rd Ste 145, Cypress, TX 77433",77433,29.9116667,-95.6855556
"13313 Farm to Market 1960 Rd W, Houston, TX 77065",77065,29.9159156,-95.616457
"7600 Cypress Creek Pkwy, Houston, TX 77070",77070,29.9642525,-95.5434952
"10905 Louetta Rd, Houston, TX 77070",77070,29.9963734,-95.5768246
"6887 Hwy 6 N Suite 100, Houston, TX 77084",77084,29.8770303,-95.645839
"14067 FM 2920 Rd, Tomball, TX 77377",77377,30.0889676,-95.6346512
"9102 West Sam Houston Pkwy N #400, Houston, TX 77064",77064,29.9038179,-95.5514993
"8675 Spring Cypress Rd #A1, Spring, TX 77379",77379,30.0347257,-95.5534837
"11930 Preston Rd Platform, Dallas, TX 75230",75230,32.9114155,-96.8030235
"11613 N Central Expy #100, Dallas, TX 75243",75243,32.9078114,-96.7697567
"2705 McKinney Ave, Dallas, TX 75204",75204,32.7981589,-96.8016362
"18152 Preston Rd #1, Dallas, TX 75252",75252,32.9991205,-96.7967248
"4502 McKinney Ave, Dallas, TX 75205",75205,32.82103,-96.7881221
"39779 Lyndon B Johnson Fwy Ste 110, Dallas, TX 75237",75237,32.6503745,-96.8655789
"4330 Lemmon Ave, Dallas, TX 75219",75219,32.8177798,-96.8120352
"3701 W Northwest Hwy #450, Dallas, TX 75220",75220,32.8611293,-96.8572223
"7700 N Central Expy, Dallas, TX 75206",75206,32.8574711,-96.7695749
"12747 Midway Rd, Dallas, TX 75244",75244,32.921352,-96.8387301
"8687 N Central Expy Ste 2396, Dallas, TX 75225",75225,32.8687682,-96.7692323
"14715 S Coit Rd #102, Dallas, TX 75254",75254,32.9497101,-96.7694871
"2201 Abrams Rd, Dallas, TX 75214",75214,32.8163987,-96.7531606
"6471 E NW Hwy Ste 150, Dallas, TX 75231",75231,32.8573325,-96.7495986
"1715 N Town E Blvd #100, Mesquite, TX 75150",75150,32.8112082,-96.6244516
"4095 S Carrier Pkwy, Grand Prairie, TX 75052",75052,32.6737944,-97.0061872
"9291 Garland Rd Suite 120, Dallas, TX 75218",75218,32.8313598,-96.7060241
"8035 Spencer Hwy, Deer Park, TX 77536",77536,29.6643262,-95.1155313
"5759 Fairmont Pkwy, Pasadena, TX 77505",77505,29.650488,-95.152645
"3635 Spencer Hwy, Pasadena, TX 77504",77504,29.6657238,-95.187693
"13630 East Fwy #100, Houston, TX 77015",77015,29.7697321,-95.181891
"5866 East Sam Houston Pkwy N Ste F, Houston, TX 77049",77049,29.8100681,-95.1624728
"304 Bay Area Blvd #600, Webster, TX 77598",77598,29.5476802,-95.1313626
"7604 Denton Hwy #200, Watauga, TX 76148",76148,32.8825693,-97.25998
"1001 North, Interstate 35E Service Rd Suite 116A, DeSoto, TX 75115",75115,32.607396,-96.825176
"100 Sharaf Ave Suite 104, Red Oak, TX 75154",75154,32.5325645,-96.8205953
"1440 N Hwy 77 Ste 10, Waxahachie, TX 75165",75165,32.4242289,-96.8389264
"2800 N Belt Line Rd, Irving, TX 75062",75062,32.8443495,-96.9920149
"2401 Victory Park Ln #140, Dallas, TX 75219",75219,32.7878163,-96.8095158
"118 E John Carpenter Fwy #160, Irving, TX 75062",75062,32.8657526,-96.9436021
"125 US-80 E, STE 200, Mesquite, TX 75150",75150,32.791546,-96.5970865
"10771 Gateway S Blvd Bldg M, Ste 101, El Paso, TX 79934",79934,31.9246792,-106.4390277
"2900 N Mesa St Suite H-1, El Paso, TX 79902",79902,31.7789014,-106.5040344
"8889 Gateway Blvd W Ste 2510, El Paso, TX 79925",79925,31.7710166,-106.3745816
"6450 N Desert Blvd # I104, El Paso, TX 79912",79912,31.8839651,-106.5808639
"6801 N Mesa St, El Paso, TX 79912",79912,31.8343405,-106.5460485
"1355 George Dieter Dr #101, El Paso, TX 79936",79936,31.7286154,-106.3034295
"1617 Pleasonton Rd Ste G-107, Fort Bliss, TX 79906",79906,31.8169887,-106.427269
"Shopping Center, #105, Fort Hood, TX 76544",76544,31.1308526,-97.7981556
"1519 W Rosedale St, Fort Worth, TX 76104",76104,32.7327927,-97.3431215
"4484 Bryant Irvin Rd Ste 101, Fort Worth, TX 76132",76132,32.6847621,-97.4145792
"3050 S Hulen St Suite C, Fort Worth, TX 76109",76109,32.7064172,-97.3890324
"3000 W 7th St Ste 110, Fort Worth, TX 76107",76107,32.7513688,-97.36039
"6370 Camp Bowie Blvd #140, Fort Worth, TX 76116",76116,32.7264308,-97.4221809
"2901 Heritage Trace Pkwy #101, Fort Worth, TX 76177",76177,32.9151364,-97.3138065
"6706 Westworth Blvd Suite 101, Fort Worth, TX 76114",76114,32.7551451,-97.4294196
"6547 Lake Worth Blvd #200, Lake Worth, TX 76135",76135,32.810278,-97.4323879
"7100 Blue Mound Rd, Fort Worth, TX 76131",76131,32.8699575,-97.3420637
"5100 Rufe Snow Dr, North Richland Hills, TX 76180",76180,32.8410663,-97.2380135
"1312 W Pipeline Rd, Hurst, TX 76053",76053,32.8242077,-97.1998725
"9127 Grapevine Hwy #100, North Richland Hills, TX 76180",76180,32.8534353,-97.1902293
"1705 S Friendswood Dr, Friendswood, TX 77546",77546,29.5084285,-95.1871948
"6111 Custer Rd #100, Frisco, TX 75035",75035,33.1277615,-96.7339528
"2811 Craig Dr STE 100, McKinney, TX 75070",75070,33.172883,-96.6415592
"4901 W Park Blvd Suite 539, Plano, TX 75093",75093,33.0275186,-96.7924363
"6202 W Park Blvd A, Plano, TX 75093",75093,33.0270416,-96.832959
"4170 Lavon Dr #130, Garland, TX 75040",75040,32.9555281,-96.6168549
"201 University Oaks 1350 & 1360, Round Rock, TX 78665",78665,30.5564475,-97.6879094
"321 E US Hwy 377, Granbury, TX 76048",76048,32.4336377,-97.7847885
"3118 I-30 Frontage Rd, Greenville, TX 75402",75402,33.0959999,-96.1125947
"201 E Central Texas Expy #1400, Harker Heights, TX 76548",76548,31.072048,-97.665851
"410 Dixieland Rd, Harlingen, TX 78552",78552,26.1865466,-97.7213397
"6600 Fannin St spc a, Houston, TX 77030",77030,29.709763,-95.401123
"5176 Richmond Ave, Houston, TX 77056",77056,29.7320109,-95.4663279
"909 Texas St B, Houston, TX 77002",77002,29.760228,-95.362584
"5015 Westheimer Rd Ste A1285, Houston, TX 77056",77056,29.739234,-95.4624001
"2625 Louisiana St K, Houston, TX 77006",77006,29.7463154,-95.3762862
